idioma,traduccion
¡No puedes irte ahora!,You can't leave now.
Todavía no puedes irte.,You can't leave yet.
No puedes casarte con Tom.,You can't marry Tom.
No puede estacionarse aquí.,You can't park here.
No puedes quedarte aquí.,You can't stay here.
No puede nadar aquí.,You can't swim here.
No puedes fiarte de él.,You can't trust him.
Nos podrías dejar ir.,You could let us go.
Tú puedes parar esto.,You could stop this.
Podrías parar esto.,You could stop this.
Mereces una medalla.,You deserve a medal.
Merecen una medalla.,You deserve a medal.
Te mereces una medalla.,You deserve a medal.
Os merecéis una medalla.,You deserve a medal.
No confiaste en mí.,You didn't trust me.
Me decepcionaste.,You disappointed me.
Haz lo que puedas.,You do what you can.
No tienes tiempo.,You don't have time.
No los conocés.,You don't know them.
No tienes buen aspecto.,You don't look well.
No tenéis buen aspecto.,You don't look well.
Ustedes son idiotas.,You guys are idiots.
Ustedes parecían enojados.,You guys looked mad.
Tú tienes muchos libros.,You have many books.
Tenéis muchos libros.,You have many books.
Tienes muchos libros.,You have many books.
Tenéis mi apoyo.,You have my support.
Tenés un minuto.,You have one minute.
Tienes un minuto.,You have one minute.
Usted tiene algunos libros.,You have some books.
Tienes algunos libros.,You have some books.
Tienes tres coches.,You have three cars.
Ustedes tienen tres autos.,You have three cars.
Tenéis tres coches.,You have three cars.
Tú tienes tres carros.,You have three cars.
Ustedes tienen tres gatos.,You have three cats.
Tenéis tres gatos.,You have three cats.
Tienes tres lápices.,You have three pens.
Tienes que regresar.,You have to go back.
Tienes que volver.,You have to go back.
Tienen que volver.,You have to go back.
Tienen que regresar.,You have to go back.
Tienes que ayudarme.,You have to help me.
Tienes hasta las dos y media.,You have until 2:30.
Ha oído bien.,You heard correctly.
¡Tú sabes que te amo!,You know I love you!
¡Sabes que te quiero!,You know I love you!
Sabes todo.,You know everything.
Saben todo.,You know everything.
Sabe todo.,You know everything.
Tú sabes todo.,You know everything.
Usted sabe todo.,You know everything.
Ustedes saben todo.,You know everything.
Conoces todo.,You know everything.
Tú conoces todo.,You know everything.
Conoce todo.,You know everything.
Usted conoce todo.,You know everything.
Conocen todo.,You know everything.
Ustedes conocen todo.,You know everything.
Ya sabes como es Tom.,You know how Tom is.
Me conoces bien.,You know me so well.
Sabes a quién me refiero.,You know who I mean.
Tú sabes de quién hablo.,You know who I mean.
Sabes quiénes somos.,You know who we are.
Tú sabes por qué me fui.,You know why I left.
Le mentiste a la FBI.,You lied to the FBI.
Pareces un policía.,You look like a cop.
Hoy estás un poco paliducho.,You look pale today.
Hoy se te ve un poco pálido.,You look pale today.
Hoy te ves pálido.,You look pale today.
Te ves muy sexy.,You look really hot.
Pareces muy cansado.,You look very tired.
Pareces muy cansada.,You look very tired.
Te ves muy cansado.,You look very tired.
Pareces estar muy cansado.,You look very tired.
Te ves muy cansada.,You look very tired.
Me puedes llamar Tom.,You may call me Tom.
Puedes entrar ahora.,You may come in now.
Puedes ir a cualquier parte.,You may go anywhere.
Tú puedes ir a donde sea.,You may go anywhere.
Ya puedes irte a casa.,You may go home now.
Tú quizás podrías tener suerte.,You might get lucky.
Debes de estar enamorada.,You must be in love.
¡Debes estar bromeando!,You must be kidding!
Tienes que ser paciente.,You must be patient.
Debes ir de inmediato.,You must go at once.
Has de permanecer despierto.,You must stay awake.
Tienes que estudiar con ganas.,You must study hard.
Seguramente estudias con ganas.,You must study hard.
Tienes que estudiar más.,You must study more.
Debes estudiar más.,You must study more.
Necesitas ayudarme.,You need to help me.
Tienes que ayudarme.,You need to help me.
Tienes que callarte.,You need to shut up.
Tú nunca apareciste.,You never showed up.
Tú pagas por calidad.,You pay for quality.
Te pasaste una luz roja.,You ran a red light.
Te pasaste un semáforo rojo.,You ran a red light.
Pues sí que estás como una cabra.,You really are nuts.
Pues sí que estás majara.,You really are nuts.
Apestas a alcohol.,You reek of alcohol.
Te ves tan relajado.,You seem so relaxed.
Tú pareces poco formal.,You seem unreliable.
Deberías llamar a Tom.,You should call Tom.
Deberías hacer ejercicio.,You should exercise.
Deberías agradecerme.,You should thank me.
No deberías fumar.,You shouldn't smoke.
Pareces sorprendido.,You sound surprised.
Todavía tenéis tiempo.,You still have time.
Todavía tienes tiempo.,You still have time.
Eres realmente hermoso.,You sure are pretty.
Eres realmente hermosa.,You sure are pretty.
Tú les echaste la bronca.,You ticked them off.
Te rajaste los pantalones.,You tore your pants.
Ustedes dos estaban borrachos.,You were both drunk.
"Tenías razón, Tom.","You were right, Tom."
Usted no fue elegido.,You weren't elected.
Serás ignorado.,You will be ignored.
Necesitarás una llave.,You will need a key.
No lo lamentarás.,You won't regret it.
Sería mejor que no vayas.,You'd better not go.
Mejor no vayas.,You'd better not go.
Te advierto. No vayas ahí.,You'd better not go.
Aquí estarás seguro.,You'll be safe here.
Aquí estarás segura.,You'll be safe here.
Aquí estaréis seguros.,You'll be safe here.
Aquí estaréis seguras.,You'll be safe here.
Aquí vas a estar seguro.,You'll be safe here.
Lo harás bien.,You'll do just fine.
Tú pagarás por eso.,You'll pay for that.
Tú pagarás por esto.,You'll pay for this.
Eres padre ahora.,You're a father now.
Eres una niña divertida.,You're a funny girl.
Eres una mujer amable.,You're a kind woman.
Eres una chica afortunada.,You're a lucky girl.
Eres una chica con suerte.,You're a lucky girl.
Casi estás en lo cierto.,You're almost right.
Casi aciertas.,You're almost right.
Siempre estás borracho.,You're always drunk.
Eres un cerdo detestable.,You're an awful hog.
Nos estás molestando.,You're bothering us.
Me estás confundiendo.,You're confusing me.
Eres desorganizado.,You're disorganized.
Eres desordenado.,You're disorganized.
Vas a morir.,You're going to die.
Eres incorregible.,You're incorrigible.
Eres irresistible.,You're irresistible.
Solo estás celosa.,You're just jealous.
No eres canadiense.,You're not Canadian.
Tú no eres médico.,You're not a doctor.
Tú eres parte de esto.,You're part of this.
Sos bastante bolacero.,You're quite a liar.
Vas tarde.,You're running late.
Se te hizo tarde.,You're running late.
Vas con retraso.,You're running late.
¡Eres tan hermoso!,You're so beautiful!
¡Eres tan hermosa!,You're so beautiful!
Todavía eres mi hijo.,You're still my son.
Eres el mejor.,You're the greatest.
Sos el mejor.,You're the greatest.
Sos demasiado generoso.,You're too generous.
Estás detenido.,You're under arrest.
Quedas detenido.,You're under arrest.
Queda detenido.,You're under arrest.
Quedan detenidos.,You're under arrest.
Estáis detenidos.,You're under arrest.
Eres paciente.,You're very patient.
Sos muy paciente.,You're very patient.
Sos muy elegante.,You're very stylish.
Estás muy atrasado.,You're way too late.
Tienes que apurarte.,You've got to hurry.
Tu francés es bueno.,Your French is good.
Tu padre es alto.,Your father is tall.
Su padre es alto.,Your father is tall.
Tus pies están sucios.,Your feet are dirty.
Tu amigo está aquí.,Your friend is here.
Tu amiga está aquí.,Your friend is here.
Tu pelo es bonito.,Your hair is pretty.
Tus manos están frías.,Your hands are cold.
Tu trabajo no es fácil.,Your job isn't easy.
Vuestro trabajo no es fácil.,Your job isn't easy.
Tienes buena memoria.,Your memory is good.
Tu cuarto es un despelote.,Your room is a mess.
Tus zapatos están aquí.,Your shoes are here.
Aquí están tus zapatos.,Your shoes are here.
Sus zapatos están aquí.,Your shoes are here.
"Su billete, por favor.","Your ticket, please."
Tu corbata se ve bien.,Your tie looks good.
Ya te llegará la hora.,Your time will come.
Tu momento está por llegar.,Your time will come.
Tienes el cierre abierto.,Your zipper is open.
"Una taza de té, por favor.","A cup of tea, please."
Un dolar es un dolar.,A dollar is a dollar.
Los caballos son animales.,A horse is an animal.
Un caballo corre rápidamente.,A horse runs quickly.
Un hombre debe ser honesto.,A man must be honest.
Un piano es caro.,A piano is expensive.
Un calamar tiene diez tentáculos.,A squid has ten legs.
Añádele más agua.,Add more water to it.
Ponle azúcar al té.,Add sugar to the tea.
Haz estos cálculos.,Add up these figures.
Alí es una buena persona.,Ali is a good person.
Todo lo que tengo es un libro.,All I have is a book.
Toda la carne se había echado a perder.,All the meat was bad.
¿Soy apuesto o no?,Am I handsome or not?
¿De verdad soy tan malo?,Am I really that bad?
¿Y tú quién eres?,And who might you be?
Cualquiera de vosotros puede hacerlo.,Any of you can do it.
Las manzanas crecen en los árboles.,Apples grow on trees.
¿Ellos también vienen?,"Are they coming, too?"
¿Eres el abogado de Tom?,Are you Tom's lawyer?
¿Eres un periodista?,Are you a journalist?
¿Sabes nadar?,Are you able to swim?
¿Me tienes miedo?,Are you afraid of me?
¿Estás comiendo?,Are you eating lunch?
¿Estás almorzando?,Are you eating lunch?
¿Eres aficionado al golf?,Are you fond of golf?
¿Eres feliz o no?,Are you happy or not?
¿Es feliz o no?,Are you happy or not?
¿Me estáis imitando?,Are you imitating me?
¿Me estás arremedando?,Are you imitating me?
¿Estás en Australia?,Are you in Australia?
¿Estáis listos para comer?,Are you ready to eat?
¿Estás listo para volar?,Are you ready to fly?
¿Me estás espiando?,Are you spying on me?
¿Todavía estás por aquí?,Are you still around?
¿Todavía tenés sueño?,Are you still sleepy?
¿Todavía tienes sueño?,Are you still sleepy?
¿Tienes las manos limpias?,Are your hands clean?
¿Tenéis las manos limpias?,Are your hands clean?
¿No estás convencido?,Aren't you convinced?
¿Estás escuchando?,Aren't you listening?
Ten cuidado ahí fuera.,Be careful out there.
Asegúrate de venir a las 3.,Be sure to come at 3.
La belleza es subjetiva.,Beauty is subjective.
Ojo con las imitaciones.,Beware of imitations.
Cuidado con las imitaciones.,Beware of imitations.
Bob entró en su coche.,Bob got into his car.
Boston es una ciudad grande.,Boston is a big city.
Los dos perros duermen.,Both dogs are asleep.
Ambos perros duermen.,Both dogs are asleep.
Los dos hombres fueron muertos.,Both men were killed.
Los mataron a ambos.,Both men were killed.
Los niños no son bienvenidos.,Boys are not welcome.
Trae todo tu dinero.,Bring all your money.
Traigan todo su dinero.,Bring all your money.
Tráeme una toalla seca.,Bring me a dry towel.
Tráete también a tus niños.,"Bring your kids, too."
Que vengan también tus niños.,"Bring your kids, too."
Los negocios son los negocios.,Business is business.
Pero tú no estás allí.,But you're not there.
Compra la versión completa.,Buy the full version.
California es aburrida.,California is boring.
Llama a Tom inmediatamente.,Call Tom immediately.
Llama a un exterminador.,Call an exterminator.
Llámala a las tres.,Call her up at three.
Llámame de vez en cuando.,Call me now and then.
Llámame esta tarde.,Call me this evening.
Llámame esta noche.,Call me this evening.
¿Puedo hacer una pregunta?,Can I ask a question?
¿Puedo tomar por prestada una camisa?,Can I borrow a shirt?
¿Me puedo comer este pan?,Can I eat this bread?
¿Puedo sentarme junto a ti?,Can I sit beside you?
¿Puedo tomarme un día libre?,Can I take a day off?
¿Puedo prender el televisor?,Can I turn on the TV?
¿Puedo encender el televisor?,Can I turn on the TV?
¿Puedo usar tu teléfono?,Can I use your phone?
¿Él sabe hablar inglés?,Can he speak English?
¿Pueden las plantas sentir dolor?,Can plants feel pain?
¿Ella puede ser puntual?,Can she come in time?
¿Ya podemos hacerlo?,Can this be done now?
¿Podés creerlo?,Can you believe that?
¿Podés aclararlo?,Can you clarify that?
¿Puedes aclarar eso?,Can you clarify that?
¿Puedes venir con nosotros?,Can you come with us?
¿Puedes despacharlo?,Can you deliver that?
¿Le importaría repartir esto?,Can you deliver this?
¿Puedes hacerlo más rápido?,Can you do it faster?
¿Podés explicarlo?,Can you explain that?
¿Puedes darme eso?,Can you give me that?
¿Puedes adivinar mi edad?,Can you guess my age?
¿Podés imaginarlo?,Can you imagine that?
¿Podés hacerlo solo?,Can you manage alone?
¿Te puedes juntar esta noche?,Can you meet tonight?
¿Sabes programar en C?,Can you program in C?
¿Sabes montar a caballo?,Can you ride a horse?
¿Sabes hablar francés?,Can you speak French?
¿Hablas francés?,Can you speak French?
¿Podés hablar en francés?,Can you speak French?
¿Puedes hablar en francés?,Can you speak French?
¿Podés dejar de gritar?,Can you stop yelling?
¿Puedes parar de gritar?,Can you stop yelling?
¿Puedes esperar afuera?,Can you wait outside?
¿No podemos ir con Tom?,Can't we go with Tom?
A los gatos no les gustan los perros.,Cats don't like dogs.
Los gatos odian mojarse.,Cats hate to get wet.
Chen no es americano.,Chen is not American.
Los niños necesitan amor.,Children need loving.
Limpia la cocina.,Clean up the kitchen.
El frío entumece los miembros.,Cold numbs the limbs.
Los resfriados son contagiosos.,Colds are contagious.
Regresa en una hora.,Come back in an hour.
Vuelve a casa antes de las seis.,Come home before six.
Entrá y sentate.,Come in and sit down.
"Venga conmigo, por favor.","Come with me, please."
Vení conmigo por favor.,"Come with me, please."
Considera las opciones.,Consider the options.
Copiar no es robar.,Copying is not theft.
El algodón absorbe agua.,Cotton absorbs water.
¿Me podría dar algo de té?,Could I get some tea?
¿Podría traernos un tenedor?,Could we have a fork?
Cuenta hasta cien.,Count to one hundred.
Papá es un hombre que trabaja duro.,Dad is a hard worker.
Los diamantes son eternos.,Diamonds are forever.
¿Me perdí de algo?,Did I miss something?
¿Me he perdido la fiesta?,Did I miss the party?
¿Me perdí la fiesta?,Did I miss the party?
¿Tom preguntó por mí?,Did Tom ask about me?
¿Preguntó Tom por mí?,Did Tom ask about me?
¿Tom dijo algo?,Did Tom say anything?
¿Ha hablado Tom con Mary?,Did Tom talk to Mary?
¿Le gritó Tom a Mary?,Did Tom yell at Mary?
¿Alguien se hizo daño?,Did anybody get hurt?
¿Ha pasado algo?,Did something happen?
¿Se despertó el bebé?,Did the baby wake up?
¿El coche parecía viejo?,Did the car look old?
¿Viniste a la ciudad?,Did you come to town?
¿Vinisteis a la ciudad?,Did you come to town?
¿Has hecho tu trabajo?,Did you do your work?
¿Hiciste tu trabajo?,Did you do your work?
¿Comiste algo?,Did you eat anything?
¿Fuiste a Boston?,Did you go to Boston?
¿Viste a un doctor?,Did you see a doctor?
¿Viste su cara?,Did you see her face?
¿Viste su cara?,Did you see his face?
¿Hablaste siquiera?,Did you speak at all?
¿Ganaste la carrera?,Did you win the race?
¿Acaso no te lo dije?,Didn't I tell you so?
¿No lo sabías?,Didn't you know that?
La cena fue estupenda.,Dinner was excellent.
¿Tengo permiso?,Do I have permission?
¿Te tengo que pagar a ti?,Do I have to pay you?
¿Tengo que pagarte?,Do I have to pay you?
¿Tom y Mary saben?,Do Tom and Mary know?
"Adelante, venga y visítenos.",Do come and visit us.
¡Ven por lo que más quieras!,Do come by all means.
