idioma,traduccion
Tom le regaló un ramo de flores a Mary.,Tom gave a bouquet of flowers to Mary.
Ayer Tom dio un discurso muy largo.,Tom gave a very long speech yesterday.
Tom va a misa cada domingo por la mañana.,Tom goes to mass every Sunday morning.
Tom va al mismo colegio que yo.,Tom goes to the same school that I do.
Tom se metió en una pelea con su hermano.,Tom got into a fight with his brother.
Tom la pasó bien hablando con Mary.,Tom had a good time talking with Mary.
Tom hizo que pintaran su casa este verano.,Tom had his house painted last summer.
Tom no tuvo más remedio que dejar su trabajo.,Tom had no choice but to quit his job.
Tom tuvo algunas experiencias muy inusuales.,Tom had some very unusual experiences.
Tom tuvo que pagar por todo él mismo.,Tom had to pay for everything himself.
Tom tuvo problemas para aceptar el amor de Mary.,Tom had trouble accepting Mary's love.
Tom casi nunca se queja con el jefe.,Tom hardly ever complains to the boss.
Tom tiene un hermano que es arquitecto.,Tom has a brother who is an architect.
Tom tiene un hermano que vive en Boston.,Tom has a brother who lives in Boston.
Tom tiene una cita con el dentista a las 2:30.,Tom has a dentist appointment at 2:30.
Tom tiene una casa no muy lejos de aquí.,Tom has a house not too far from here.
Tom tiene un armario grande en su dormitorio.,Tom has a large closet in his bedroom.
Tom tiene un montón de trabajo esta semana.,Tom has a lot of work to do this week.
Tom tiene una hermana que puede hablar francés.,Tom has a sister who can speak French.
Tom en realidad nunca ha estado en Boston.,Tom has actually never been to Boston.
Tomás ha estado ahorrando para comprarse un yate.,Tom has been saving up to buy a yacht.
Tom decidió operarse.,Tom has decided to have the operation.
Tom no ha hecho nada de lo que deba avergonzarse.,Tom has done nothing to be ashamed of.
Tom tiene mucha más experiencia que Mary.,Tom has far more experience than Mary.
Tom tiene amigos en puestos influyentes.,Tom has friends in influential places.
Tom tiene su barba recortada por un barbero.,Tom has his beard trimmed by a barber.
Tom ha conocido a Mary desde la guardería.,Tom has known Mary since kindergarten.
Tom tiene muchos amigos viviendo en Boston.,Tom has many friends living in Boston.
Tom no ha faltado nunca a clase.,Tom has never been absent from school.
Tom nunca ha oído a Mary hablar francés.,Tom has never heard Mary speak French.
Tom nunca ha tocado guitarra con Mary.,Tom has never played guitar with Mary.
Tom no tiene casi nada en su cartera.,Tom has next to nothing in his wallet.
Tom no tiene idea de cuánto tiempo tomará.,Tom has no idea how long it will take.
Tom no tiene idea de cuanto costará.,Tom has no idea how much it will cost.
Tom ha estado contactando a Mary en secreto.,Tom has secretly been contacting Mary.
Tom empezó a buscar un trabajo nuevo.,Tom has started looking for a new job.
Tom empezó a buscar un trabajo nuevo.,Tom has started to look for a new job.
Tom tiene el hábito de morderse las uñas.,Tom has the habit of biting his nails.
Tom tiene tres manzanos en su jardín.,Tom has three apple trees in his yard.
Tom tiene que limpiar su cuarto antes de las 2:30.,Tom has to clean his room before 2:30.
Tom tiene que volver a Boston mañana.,Tom has to go back to Boston tomorrow.
Tom tiene pelo castaño ondulado y ojos azules.,Tom has wavy brown hair and blue eyes.
Tom no ha oído acerca de Mary desde entonces.,Tom hasn't heard from Mary since then.
Tom escuchó que Mary se había resfriado.,Tom heard that Mary had caught a cold.
Tom oyó el sonido de vidrio quebrándose.,Tom heard the sound of breaking glass.
Tom titubeó a plantear el tema.,Tom hesitated to bring up the subject.
Tom espera que no sea nublado mañana.,Tom hopes it won't be cloudy tomorrow.
Tom espera que esté bien para mañana.,Tom hopes that it'll be fine tomorrow.
Tom insiste en comer fruta todos los días.,Tom insists on eating fruit every day.
Tom reconoció de inmediato la voz de Mary.,Tom instantly recognized Mary's voice.
"Tom es el hermano de Mary, no su padre.","Tom is Mary's brother, not her father."
Tom es un completo fracaso como padre.,Tom is a complete failure as a father.
"Tom es un jugador compulsivo, ¿no?","Tom is a compulsive gambler, isn't he?"
Tom es un hombre de sabiduría y experiencia.,Tom is a man of wisdom and experience.
Tom es un beisbolista profesional.,Tom is a professional baseball player.
Tom es un jugador de béisbol profesional.,Tom is a professional baseball player.
Tom está en la puerta. Por favor pídele que entre.,Tom is at the door. Please ask him in.
Tom tratará de hacer algo sobre ese asunto.,Tom is going to do something about it.
Tom me va a devolver el dinero la próxima semana.,Tom is going to pay me back next week.
Tom está más feliz ahora que Mary se ha ido.,Tom is happier now that Mary has left.
Tom está en pésima condición física.,Tom is in terrible physical condition.
Tom está mirando a su pantalla del ordenador..,Tom is looking at his computer screen.
Ahora Tom es la estrella de un programa de telerrealidad.,Tom is now the star of a reality show.
Tom es uno de los mejores abogados de Boston.,Tom is one of Boston's best attorneys.
Tom es muy particular con respecto a la ropa que lleva.,Tom is particular about what he wears.
Tom está prestando atención a su presupuesto.,Tom is paying attention to his budget.
Tom está jugando póquer con sus amigos.,Tom is playing poker with his friends.
Tom es probablemente un poco mayor que Mary.,Tom is probably a bit older than Mary.
Tom está sentado en la sala de conferencias.,Tom is sitting in the conference room.
Tom aún es dependiente de sus padres.,Tom is still dependent on his parents.
Tom es el mejor empleado de nuestra compañía.,Tom is the best worker in our company.
Tom es a quien Mary encontró el otro día.,Tom is the man Mary met the other day.
Es Tom quien no entiende.,Tom is the one who doesn't understand.
Tom es el que me dijo que hacer.,Tom is the one who told me what to do.
Tom es la víctima de un terrible crimen.,Tom is the victim of a terrible crime.
Tom es tres años mayor que Mary.,Tom is three years older than Mary is.
Tom es un niño demasiado honesto para mentir.,Tom is too honest a boy to tell a lie.
Tom es demasiado honesto que ni puede mentir.,Tom is too honest a boy to tell a lie.
Tom está muy interesado en este plan.,Tom is very interested in this scheme.
Tom está esperando en la sala de conferencias.,Tom is waiting in the conference room.
Tom está trabajando como ingeniero de software.,Tom is working as a software engineer.
Tom no es tan malo como Mary piensa que es.,Tom isn't as bad as Mary thinks he is.
Tom no está tan saludable como solía estar.,Tom isn't as healthy as he used to be.
Tom no está tan sano como solía estar.,Tom isn't as healthy as he used to be.
A Tom no se le da bien hablar con los niños.,Tom isn't good at talking to children.
Tom no está feliz con lo que pasó.,Tom isn't happy about what's happened.
Tom no es la mejor persona para el trabajo.,Tom isn't the best person for the job.
Tom mató la cucaracha con una escoba.,Tom killed the cockroach with a broom.
Tom no sabe nada de la familia de Mary.,Tom knows nothing about Mary's family.
Tom sabe quién chocó contra el coche de Mary.,Tom knows who crashed into Mary's car.
Tom aterrizó su helicóptero sobre el techo.,Tom landed his helicopter on the roof.
Me llegaron varios mensajes de Tom al teléfono.,Tom left several messages on my phone.
Tom salió de la casa después de almorzar.,Tom left the house after eating lunch.
A Tom le gusta el pochoclo con mucha manteca.,Tom likes popcorn with lots of butter.
Tom vive al otro lado de Boston.,Tom lives on the other side of Boston.
Tom luce un buen tanto más viejo que Mary.,Tom looks quite a bit older than Mary.
Tom hizo que sus sirvientes comieran a oscuras.,Tom made his servants eat in the dark.
Tom me hizo jurar que no diría nada.,Tom made me swear not to say anything.
Tom podría no ser tan feliz como parece.,Tom might not be as happy as he looks.
Tom podría pensar que no vamos a ir.,Tom might think that we aren't coming.
Tom podría pensar que no vamos a venir.,Tom might think that we aren't coming.
Tom se movió a través de la callejuela poco iluminada.,Tom moved through the dimly-lit alley.
Tom debe decidir que hacer en seguida.,Tom must decide what to do right away.
Tomás tiene que decidir de una vez qué hacer.,Tom must decide what to do right away.
Tomás tiene que decidir qué hacer de una vez.,Tom must decide what to do right away.
Tom debe haber presionado el botón incorrecto.,Tom must have pushed the wrong button.
Tom debería haberle dicho la verdad a Mary.,Tom ought to have told Mary the truth.
Tom cogió algo de la mesa.,Tom picked up something off the table.
Tom pretende averiguar qué está pasando.,Tom plans to find out what's going on.
Tom toca el bajo en nuestra banda.,Tom plays the bass guitar in our band.
Tom predijo que María ganaría la carrera.,Tom predicted Mary would win the race.
Tom fingió no saber a dónde ir.,Tom pretended not to know where to go.
Tom puso su billetera abajo del asiento del auto.,Tom put his wallet under the car seat.
Tom puso el termómetro bajo su brazo.,Tom put the thermometer under his arm.
Tom puso demasiada sal en el guiso.,Tom put way too much salt in the stew.
Tom dejó de asistir a clases universitarias.,Tom quit attending university classes.
Tom lee tres o cuatro libros al mes.,Tom reads three or four books a month.
"Tom sabe nadar realmente bien, ¿no te parece?","Tom really does swim well, doesn't he?"
Tom verdaderamente sabe cómo estar en forma.,Tom really knows how to stay in shape.
Tom recibió un fuerte golpe en la cabeza.,Tom received a heavy blow on the head.
Tom dijo que él sabía hacia dónde fue María.,Tom said he knew where Mary was going.
Tom dijo que ayudaría a Mary con su plan.,Tom said he'd help Mary with her plan.
